"Operador","Año","Mes","Servicio","Categoría","Bloque","Tipo Conexión","Servicios Autorizados","Conexiones","Unidades","Consumo","Importe","Importe Cargo Fijo"
"ESPH","2019","Agosto","Hidrantes","Domiciliar","121 y mas","Medido","","119","119","41710","1076529.08",""
"ESPH","2019","Agosto","Tarifa Hidrica","Domiciliar","121 y mas","Medido","","119","119","41710","625644.14",""
"ESPH","2019","Agosto","Acueducto","Domiciliar","","Fijo","","82","82","","768422.06","127200"
"ESPH","2019","Agosto","Alcantarillado","Domiciliar","","Fijo","","303","303","","1941017.97","180600"
"ESPH","2019","Agosto","Hidrantes","Domiciliar","","Fijo","","82","82","","50662.06",""
"ESPH","2019","Agosto","Tarifa Hidrica","Domiciliar","","Fijo","","82","82","","31570",""
"ESPH","2019","Agosto","Acueducto","Empresarial","0-15","Medido","","4126","4126","18582","13036320.09","8247678.29"
"ESPH","2019","Agosto","Alcantarillado","Empresarial","0-15","Medido","","2508","2508","11016","4826106.62","13124296.22"
"ESPH","2019","Agosto","Hidrantes","Empresarial","0-15","Medido","","4126","4126","18582","479601.42",""
"ESPH","2019","Agosto","Tarifa Hidrica","Empresarial","0-15","Medido","","4126","4126","18582","278728.83",""
"ESPH","2019","Agosto","Acueducto","Empresarial","16-25","Medido","","691","691","13910","11396824.15","1381276.22"
"ESPH","2019","Agosto","Alcantarillado","Empresarial","16-25","Medido","","336","336","6689","3402896.51","1758278.92"
"ESPH","2019","Agosto","Hidrantes","Empresarial","16-25","Medido","","691","691","13910","359017.1",""
"ESPH","2019","Agosto","Tarifa Hidrica","Empresarial","16-25","Medido","","691","691","13910","208649.07",""
"ESPH","2019","Agosto","Acueducto","Empresarial","26-40","Medido","","498","498","15940","15111802.51","995478.38"
"ESPH","2019","Agosto","Alcantarillado","Empresarial","26-40","Medido","","229","229","7374","4370130.09","1198350.81"
"ESPH","2019","Agosto","Hidrantes","Empresarial","26-40","Medido","","498","498","15940","411411.4",""
"ESPH","2019","Agosto","Tarifa Hidrica","Empresarial","26-40","Medido","","498","498","15940","239100",""
"ESPH","2019","Agosto","Acueducto","Empresarial","41-60","Medido","","305","305","15144","15524005.05","609680.53"
"ESPH","2019","Agosto","Alcantarillado","Empresarial","41-60","Medido","","131","131","6420","4103552.43","685519.46"
"ESPH","2019","Agosto","Hidrantes","Empresarial","41-60","Medido","","305","305","15144","390866.64",""
"ESPH","2019","Agosto","Tarifa Hidrica","Empresarial","41-60","Medido","","305","305","15144","227160",""
"ESPH","2019","Agosto","Acueducto","Empresarial","61-80","Medido","","150","150","10436","11135606.48","299842.89"
"ESPH","2019","Agosto","Alcantarillado","Empresarial","61-80","Medido","","70","70","4798","3195280.43","366308.11"
"ESPH","2019","Agosto","Hidrantes","Empresarial","61-80","Medido","","150","150","10436","269353.16",""
"ESPH","2019","Agosto","Tarifa Hidrica","Empresarial","61-80","Medido","","150","150","10436","156540",""
"ESPH","2019","Agosto","Acueducto","Empresarial","81-100","Medido","","83","83","7504","8191603.59","165913.06"
"ESPH","2019","Agosto","Alcantarillado","Empresarial","81-100","Medido","","35","35","3140","2135851.75","183154.05"
"ESPH","2019","Agosto","Hidrantes","Empresarial","81-100","Medido","","83","83","7504","193678.24",""
"ESPH","2019","Agosto","Tarifa Hidrica","Empresarial","81-100","Medido","","83","83","7504","112560",""
"ESPH","2019","Agosto","Acueducto","Empresarial","101-120","Medido","","64","64","7038","7778466.21","127932.96"
"ESPH","2019","Agosto","Alcantarillado","Empresarial","101-120","Medido","","31","31","3451","2382905.46","162222.16"
"ESPH","2019","Agosto","Hidrantes","Empresarial","101-120","Medido","","64","64","7038","181650.78",""
"ESPH","2019","Agosto","Tarifa Hidrica","Empresarial","101-120","Medido","","64","64","7038","105570",""
"ESPH","2019","Agosto","Acueducto","Empresarial","121 y mas","Medido","","271","271","173479","211448250.26","541716.15"
"ESPH","2019","Agosto","Alcantarillado","Empresarial","121 y mas","Medido","","116","116","85339","65175390.99","607024.86"
"ESPH","2019","Agosto","Hidrantes","Empresarial","121 y mas","Medido","","271","271","173479","4477492.99",""
"ESPH","2019","Agosto","Tarifa Hidrica","Empresarial","121 y mas","Medido","","271","271","173479","2602185",""
"ESPH","2019","Agosto","Acueducto","Empresarial","","Fijo","","5","5","","96082.97","8400"
"ESPH","2019","Agosto","Alcantarillado","Empresarial","","Fijo","","10","10","","95250","6000"
"ESPH","2019","Agosto","Hidrantes","Empresarial","","Fijo","","5","5","","3089.15",""
"ESPH","2019","Agosto","Tarifa Hidrica","Empresarial","","Fijo","","5","5","","1925",""
"ESPH","2019","Agosto","Acueducto","Preferencial","0-15","Medido","","186","186","994","302145.32","551838.17"
"ESPH","2019","Agosto","Alcantarillado","Preferencial","0-15","Medido","","78","78","452","96727.37","47419.87"
"ESPH","2019","Agosto","Hidrantes","Preferencial","0-15","Medido","","186","186","994","25655.14",""
"ESPH","2019","Agosto","Tarifa Hidrica","Preferencial","0-15","Medido","","186","186","994","14909.71",""
"ESPH","2019","Agosto","Acueducto","Preferencial","16-25","Medido","","40","40","814","289974.25","118674.88"
"ESPH","2019","Agosto","Alcantarillado","Preferencial","16-25","Medido","","18","18","360","89764.52","10943.05"
"ESPH","2019","Agosto","Hidrantes","Preferencial","16-25","Medido","","40","40","814","21009.34",""
"ESPH","2019","Agosto","Tarifa Hidrica","Preferencial","16-25","Medido","","40","40","814","12210",""
"ESPH","2019","Agosto","Acueducto","Preferencial","26-40","Medido","","50","50","1620","687660.05","148343.6"
"ESPH","2019","Agosto","Alcantarillado","Preferencial","26-40","Medido","","23","23","733","217415.14","13982.78"
"ESPH","2019","Agosto","Hidrantes","Preferencial","26-40","Medido","","50","50","1620","41812.2",""
"ESPH","2019","Agosto","Tarifa Hidrica","Preferencial","26-40","Medido","","50","50","1620","24300",""
"ESPH","2019","Agosto","Acueducto","Preferencial","41-60","Medido","","37","37","1824","854861.19","109774.26"
"ESPH","2019","Agosto","Alcantarillado","Preferencial","41-60","Medido","","14","14","676","222130.12","8511.26"
"ESPH","2019","Agosto","Hidrantes","Preferencial","41-60","Medido","","37","37","1824","47077.44",""
"ESPH","2019","Agosto","Tarifa Hidrica","Preferencial","41-60","Medido","","37","37","1824","27360",""
"ESPH","2019","Agosto","Acueducto","Preferencial","61-80","Medido","","20","20","1421","711422.41","59337.44"
"ESPH","2019","Agosto","Alcantarillado","Preferencial","61-80","Medido","","6","6","433","153899.81","3647.68"
"ESPH","2019","Agosto","Hidrantes","Preferencial","61-80","Medido","","20","20","1421","36676.01",""
"ESPH","2019","Agosto","Tarifa Hidrica","Preferencial","61-80","Medido","","20","20","1421","21315",""
"ESPH","2019","Agosto","Acueducto","Preferencial","81-100","Medido","","22","22","1966","1028403.61","65271.18"
"ESPH","2019","Agosto","Alcantarillado","Preferencial","81-100","Medido","","4","4","353","129946.27","2431.79"
"ESPH","2019","Agosto","Hidrantes","Preferencial","81-100","Medido","","22","22","1966","50742.46",""
"ESPH","2019","Agosto","Tarifa Hidrica","Preferencial","81-100","Medido","","22","22","1966","29490",""
"ESPH","2019","Agosto","Acueducto","Preferencial","101-120","Medido","","12","12","1306","706186.45","35602.46"
"ESPH","2019","Agosto","Alcantarillado","Preferencial","101-120","Medido","","","","","",""
"ESPH","2019","Agosto","Hidrantes","Preferencial","101-120","Medido","","12","12","1306","33707.86",""
"ESPH","2019","Agosto","Tarifa Hidrica","Preferencial","101-120","Medido","","12","12","1306","19590",""
"ESPH","2019","Agosto","Acueducto","Preferencial","121 y mas","Medido","","54","54","23184","13451710.77","160211.08"
"ESPH","2019","Agosto","Alcantarillado","Preferencial","121 y mas","Medido","","19","19","6809","2802000.25","11550.99"
"ESPH","2019","Agosto","Hidrantes","Preferencial","121 y mas","Medido","","54","54","23184","598379.04",""
"ESPH","2019","Agosto","Tarifa Hidrica","Preferencial","121 y mas","Medido","","54","54","23184","347760",""
"ESPH","2019","Agosto","Acueducto","Preferencial","","Fijo","","1","1","","31779.79","2400"
"ESPH","2019","Agosto","Alcantarillado","Preferencial","","Fijo","","","","","",""
"ESPH","2019","Agosto","Hidrantes","Preferencial","","Fijo","","1","1","","617.83",""
"ESPH","2019","Agosto","Tarifa Hidrica","Preferencial","","Fijo","","1","1","","385",""
"ESPH","2019","Agosto","Acueducto","Gobierno","0-15","Medido","","99","99","440","309765.22","195859.46"
"ESPH","2019","Agosto","Alcantarillado","Gobierno","0-15","Medido","","60","60","244","107229.27","32700"
"ESPH","2019","Agosto","Hidrantes","Gobierno","0-15","Medido","","99","99","440","11356.4",""
"ESPH","2019","Agosto","Tarifa Hidrica","Gobierno","0-15","Medido","","99","99","440","6600",""
"ESPH","2019","Agosto","Acueducto","Gobierno","16-25","Medido","","19","19","392","324627.13","37589.19"
"ESPH","2019","Agosto","Alcantarillado","Gobierno","16-25","Medido","","11","11","223","114846.59","5995"
"ESPH","2019","Agosto","Hidrantes","Gobierno","16-25","Medido","","19","19","392","10117.52",""
"ESPH","2019","Agosto","Tarifa Hidrica","Gobierno","16-25","Medido","","19","19","392","5880",""
"ESPH","2019","Agosto","Acueducto","Gobierno","26-40","Medido","","25","25","778","736928.1","49459.46"
"ESPH","2019","Agosto","Alcantarillado","Gobierno","26-40","Medido","","15","15","484","288440.35","8175"
"ESPH","2019","Agosto","Hidrantes","Gobierno","26-40","Medido","","25","25","778","20080.18",""
"ESPH","2019","Agosto","Tarifa Hidrica","Gobierno","26-40","Medido","","25","25","778","11670",""
"ESPH","2019","Agosto","Acueducto","Gobierno","41-60","Medido","","8","8","437","455532.78","15827.03"
"ESPH","2019","Agosto","Alcantarillado","Gobierno","41-60","Medido","","3","3","163","106478.47","1635"
"ESPH","2019","Agosto","Hidrantes","Gobierno","41-60","Medido","","8","8","437","11278.97",""
"ESPH","2019","Agosto","Tarifa Hidrica","Gobierno","41-60","Medido","","8","8","437","6555",""
"ESPH","2019","Agosto","Acueducto","Gobierno","61-80","Medido","","13","13","934","1003946.91","25718.92"
"ESPH","2019","Agosto","Alcantarillado","Gobierno","61-80","Medido","","8","8","584","392153.46","4360"
"ESPH","2019","Agosto","Hidrantes","Gobierno","61-80","Medido","","13","13","934","24106.54",""
"ESPH","2019","Agosto","Tarifa Hidrica","Gobierno","61-80","Medido","","13","13","934","14010",""
"ESPH","2019","Agosto","Acueducto","Gobierno","81-100","Medido","","3","3","287","313209.79","5935.14"
"ESPH","2019","Agosto","Alcantarillado","Gobierno","81-100","Medido","","2","2","188","127387.24","1090"
"ESPH","2019","Agosto","Hidrantes","Gobierno","81-100","Medido","","3","3","287","7407.47",""
"ESPH","2019","Agosto","Tarifa Hidrica","Gobierno","81-100","Medido","","3","3","287","4305",""
"ESPH","2019","Agosto","Acueducto","Gobierno","101-120","Medido","","7","7","785","876111.77","13848.65"
"ESPH","2019","Agosto","Alcantarillado","Gobierno","101-120","Medido","","5","5","557","390111.5","2725"
"ESPH","2019","Agosto","Hidrantes","Gobierno","101-120","Medido","","7","7","785","20260.85",""
"ESPH","2019","Agosto","Tarifa Hidrica","Gobierno","101-120","Medido","","7","7","785","11775",""
"ESPH","2019","Agosto","Acueducto","Gobierno","121 y mas","Medido","","25","25","15497","18801910.3","49459.46"
"ESPH","2019","Agosto","Alcantarillado","Gobierno","121 y mas","Medido","","16","16","6396","4816014.53","8720"
"ESPH","2019","Agosto","Hidrantes","Gobierno","121 y mas","Medido","","25","25","15497","399977.57",""
"ESPH","2019","Agosto","Tarifa Hidrica","Gobierno","121 y mas","Medido","","25","25","15497","232455",""
"ESPH","2019","Agosto","Acueducto","Gobierno","","Fijo","","1","1","","19137.53",""
"ESPH","2019","Agosto","Alcantarillado","Gobierno","","Fijo","","","","","",""
"ESPH","2019","Agosto","Hidrantes","Gobierno","","Fijo","","1","1","","617.83",""
"ESPH","2019","Agosto","Tarifa Hidrica","Gobierno","","Fijo","","1","1","","385",""
"AyA","2019","Agosto","Acueducto","Domiciliar","0-15","Medido","","347167","404836","3094137","1045234554","813390227.37"
"AyA","2019","Agosto","Alcantarillado","Domiciliar","0-15","Medido","","124455","151430","1148831","298464322","182744521.06"
"AyA","2019","Agosto","Hidrantes","Domiciliar","0-15","Medido","","347167","404836","3094137","67736664",""
"AyA","2019","Agosto","Tarifa Hidrica","Domiciliar","0-15","Medido","","","","","",""
"AyA","2019","Agosto","Acueducto","Domiciliar","16-25","Medido","","154391","171325","3399996","1452055230","344223539.17"
"AyA","2019","Agosto","Alcantarillado","Domiciliar","16-25","Medido","","47419","53130","1044523","342174744","64116861.94"
"AyA","2019","Agosto","Hidrantes","Domiciliar","16-25","Medido","","154391","171325","3399996","76608200",""
"AyA","2019","Agosto","Tarifa Hidrica","Domiciliar","16-25","Medido","","","","","",""
"AyA","2019","Agosto","Acueducto","Domiciliar","26-40","Medido","","69211","74615","2319958","1257099674","149915303.52"
"AyA","2019","Agosto","Alcantarillado","Domiciliar","26-40","Medido","","17906","18693","575653","238329755","22558563.9"
"AyA","2019","Agosto","Hidrantes","Domiciliar","26-40","Medido","","69211","74615","2319958","52851128",""
"AyA","2019","Agosto","Tarifa Hidrica","Domiciliar","26-40","Medido","","","","","",""
"AyA","2019","Agosto","Acueducto","Domiciliar","41-60","Medido","","15849","16944","807878","522222246","34043622.63"
"AyA","2019","Agosto","Alcantarillado","Domiciliar","41-60","Medido","","3051","3126","147383","72589438","3772431.97"
"AyA","2019","Agosto","Hidrantes","Domiciliar","41-60","Medido","","15849","16944","807878","18484410",""
"AyA","2019","Agosto","Tarifa Hidrica","Domiciliar","41-60","Medido","","","","","",""
"AyA","2019","Agosto","Acueducto","Domiciliar","61-80","Medido","","3046","3351","231297","190378510","6732777.35"
"AyA","2019","Agosto","Alcantarillado","Domiciliar","61-80","Medido","","478","492","34639","21463189","593741.69"
"AyA","2019","Agosto","Hidrantes","Domiciliar","61-80","Medido","","3046","3351","231297","5290784",""
"AyA","2019","Agosto","Tarifa Hidrica","Domiciliar","61-80","Medido","","","","","",""
"AyA","2019","Agosto","Acueducto","Domiciliar","81-100","Medido","","985","1028","92600","94915794","2065441.69"
"AyA","2019","Agosto","Alcantarillado","Domiciliar","81-100","Medido","","166","171","15632","11765899","206361.44"
"AyA","2019","Agosto","Hidrantes","Domiciliar","81-100","Medido","","985","1028","92600","2117319",""
"AyA","2019","Agosto","Tarifa Hidrica","Domiciliar","81-100","Medido","","","","","",""
"AyA","2019","Agosto","Acueducto","Domiciliar","101-120","Medido","","436","448","50154","57698631","900114.67"
"AyA","2019","Agosto","Alcantarillado","Domiciliar","101-120","Medido","","63","67","7549","6290023","80855.07"
"AyA","2019","Agosto","Hidrantes","Domiciliar","101-120","Medido","","436","448","50154","1149320",""
"AyA","2019","Agosto","Tarifa Hidrica","Domiciliar","101-120","Medido","","","","","",""
"AyA","2019","Agosto","Acueducto","Domiciliar","121 y mas","Medido","","880","892","507662","842437178","1792192.6"
"AyA","2019","Agosto","Alcantarillado","Domiciliar","121 y mas","Medido","","132","135","135352","169649867","162916.93"
"AyA","2019","Agosto","Hidrantes","Domiciliar","121 y mas","Medido","","880","892","507662","11793244",""
"AyA","2019","Agosto","Tarifa Hidrica","Domiciliar","121 y mas","Medido","","","","","",""
"AyA","2019","Agosto","Acueducto","Domiciliar","","Fijo","","8323","9045","","35192614","4451984"
"AyA","2019","Agosto","Alcantarillado","Domiciliar","","Fijo","","683","771","","5267563","927593"
"AyA","2019","Agosto","Hidrantes","Domiciliar","","Fijo","","8323","9045","","4357518",""
"AyA","2019","Agosto","Tarifa Hidrica","Domiciliar","","Fijo","","","","","",""
"AyA","2019","Agosto","Acueducto","Empresarial","0-15","Medido","","37705","37714","172708","228383063","76307965.57"
"AyA","2019","Agosto","Alcantarillado","Empresarial","0-15","Medido","","19011","19015","88031","85332442","23353753.21"
"AyA","2019","Agosto","Hidrantes","Empresarial","0-15","Medido","","37705","37714","172708","3853265",""
"AyA","2019","Agosto","Tarifa Hidrica","Empresarial","0-15","Medido","","","","","",""
"AyA","2019","Agosto","Acueducto","Empresarial","16-25","Medido","","6288","6290","125676","181379350","12726762.04"
"AyA","2019","Agosto","Alcantarillado","Empresarial","16-25","Medido","","3053","3055","60701","63626738","3752075.52"
"AyA","2019","Agosto","Hidrantes","Empresarial","16-25","Medido","","6288","6290","125676","2910924",""
"AyA","2019","Agosto","Tarifa Hidrica","Empresarial","16-25","Medido","","","","","",""
